5.047713151170358792e+00,7.338535442132043674e-01,4.514313466526016505e+00,7.338172747809688090e-01,5.581112835814255213e+00,7.338898136455174193e-01
5.047705650329589844e+00,8.638535439968109131e-01,4.514306068420410156e+00,8.638172745704650879e-01,5.581105232238769531e+00,8.638898134231567383e-01
5.047695683452098514e+00,9.938535436147392099e-01,4.514296203437511146e+00,9.938172741961655010e-01,5.581095163484381061e+00,9.938898130332344261e-01
5.047682523727416992e+00,1.165498495101928711e+00,4.514283180236816406e+00,1.165436029434204102e+00,5.581081867218017578e+00,1.165560960769653320e+00
5.047635078430175781e+00,1.467142522335052490e+00,4.514235019683837891e+00,1.467103004455566406e+00,5.581035137176513672e+00,1.467182040214538574e+00
5.047637939453125000e+00,1.768787980079650879e+00,4.514237880706787109e+00,1.768926978111267090e+00,5.581037998199462891e+00,1.768648982048034668e+00
5.047791957855224609e+00,2.070438981056213379e+00,4.514391899108886719e+00,2.070399045944213867e+00,5.581192016601562500e+00,2.070478916168212891e+00
5.047592401504516602e+00,2.372077941894531250e+00,4.514194011688232422e+00,2.370966911315917969e+00,5.580990791320800781e+00,2.373188972473144531e+00
5.046535491943359375e+00,2.673687577247619629e+00,4.513135910034179688e+00,2.674045085906982422e+00,5.579935073852539062e+00,2.673330068588256836e+00
5.047996997833251953e+00,2.975382566452026367e+00,4.514639854431152344e+00,2.982141017913818359e+00,5.581354141235351562e+00,2.968624114990234375e+00
5.054185152053833008e+00,3.277237534523010254e+00,4.520799160003662109e+00,3.273375034332275391e+00,5.587571144104003906e+00,3.281100034713745117e+00
5.043642044067382812e+00,3.578518033027648926e+00,4.513749122619628906e+00,3.517457962036132812e+00,5.573534965515136719e+00,3.639578104019165039e+00
4.985517501831054688e+00,3.873627543449401855e+00,4.476476192474365234e+00,3.714278936386108398e+00,5.494558811187744141e+00,4.032976150512695312e+00
4.864901304244995117e+00,4.149420976638793945e+00,4.398688793182373047e+00,3.890264987945556641e+00,5.331113815307617188e+00,4.408576965332031250e+00
4.694380521774291992e+00,4.397387504577636719e+00,4.281095027923583984e+00,4.060177803039550781e+00,5.107666015625000000e+00,4.734597206115722656e+00
4.485466480255126953e+00,4.614418983459472656e+00,4.128022193908691406e+00,4.218503952026367188e+00,4.842910766601562500e+00,5.010334014892578125e+00
4.248257637023925781e+00,4.800158500671386719e+00,3.947092056274414062e+00,4.359913825988769531e+00,4.549423217773437500e+00,5.240403175354003906e+00
3.989085912704467773e+00,4.953978538513183594e+00,3.740571022033691406e+00,4.482008934020996094e+00,4.237600803375244141e+00,5.425948143005371094e+00
3.715570926666259766e+00,5.080641984939575195e+00,3.515404939651489258e+00,4.586224079132080078e+00,3.915736913681030273e+00,5.575059890747070312e+00
3.430908441543579102e+00,5.179954051971435547e+00,3.280531883239746094e+00,4.668190002441406250e+00,3.581284999847412109e+00,5.691718101501464844e+00
3.137750506401062012e+00,5.250427484512329102e+00,3.034780979156494141e+00,4.727060794830322266e+00,3.240720033645629883e+00,5.773794174194335938e+00
2.839786529541015625e+00,5.296255588531494141e+00,2.779864072799682617e+00,4.766232013702392578e+00,2.899708986282348633e+00,5.826279163360595703e+00
2.539120078086853027e+00,5.318107128143310547e+00,2.515000104904174805e+00,4.785253047943115234e+00,2.563240051269531250e+00,5.850961208343505859e+00
2.237571001052856445e+00,5.323510885238647461e+00,2.233983993530273438e+00,4.790122985839843750e+00,2.241158008575439453e+00,5.856898784637451172e+00
1.935900509357452393e+00,5.322162628173828125e+00,1.936789035797119141e+00,4.788763046264648438e+00,1.935011982917785645e+00,5.855562210083007812e+00
1.634260535240173340e+00,5.322505950927734375e+00,1.633959054946899414e+00,4.789105892181396484e+00,1.634562015533447266e+00,5.855906009674072266e+00
1.332614541053771973e+00,5.322503566741943359e+00,1.332566022872924805e+00,4.789103984832763672e+00,1.332663059234619141e+00,5.855903148651123047e+00
1.030969500541687012e+00,5.322561025619506836e+00,1.030882000923156738e+00,4.789161205291748047e+00,1.031057000160217285e+00,5.855960845947265625e+00
7.293246090412139893e-01,5.322602510452270508e+00,7.292503118515014648e-01,4.789203166961669922e+00,7.293989062309265137e-01,5.856001853942871094e+00
4.276796430349349976e-01,5.322644948959350586e+00,4.276025891304016113e-01,4.789245128631591797e+00,4.277566969394683838e-01,5.856044769287109375e+00
1.260344982147216797e-01,5.322690010070800781e+00,1.259624958038330078e-01,4.789289951324462891e+00,1.261065006256103516e-01,5.856090068817138672e+00
-1.756100505590438843e-01,5.322726488113403320e+00,-1.757190972566604614e-01,4.789327144622802734e+00,-1.755010038614273071e-01,5.856125831604003906e+00
-4.772569537162780762e-01,5.322813034057617188e+00,-4.772638082504272461e-01,4.789412975311279297e+00,-4.772500991821289062e-01,5.856213092803955078e+00
-7.788949012756347656e-01,5.322733879089355469e+00,-7.792376875877380371e-01,4.789333820343017578e+00,-7.785521149635314941e-01,5.856133937835693359e+00
-1.080560505390167236e+00,5.323201179504394531e+00,-1.080782055854797363e+00,4.789801120758056641e+00,-1.080338954925537109e+00,5.856601238250732422e+00
-1.382190525531768799e+00,5.322984933853149414e+00,-1.347880005836486816e+00,4.790689945220947266e+00,-1.416501045227050781e+00,5.855279922485351562e+00
-1.681090474128723145e+00,5.284508943557739258e+00,-1.587978005409240723e+00,4.759298801422119141e+00,-1.774202942848205566e+00,5.809719085693359375e+00
-1.975162029266357422e+00,5.217852115631103516e+00,-1.828634023666381836e+00,4.704973220825195312e+00,-2.121690034866333008e+00,5.730731010437011719e+00
-2.260125994682312012e+00,5.119076490402221680e+00,-2.067941904067993164e+00,4.621501922607421875e+00,-2.452310085296630859e+00,5.616651058197021484e+00
-2.537309050559997559e+00,5.000735044479370117e+00,-2.311269998550415039e+00,4.517598152160644531e+00,-2.763348102569580078e+00,5.483871936798095703e+00
-2.805963039398193359e+00,4.863694906234741211e+00,-2.543935060501098633e+00,4.399090766906738281e+00,-3.067991018295288086e+00,5.328299045562744141e+00
-3.062180995941162109e+00,4.704719543457031250e+00,-2.762253999710083008e+00,4.263630867004394531e+00,-3.362107992172241211e+00,5.145808219909667969e+00
-3.304232001304626465e+00,4.524887084960937500e+00,-2.967366933822631836e+00,4.111320018768310547e+00,-3.641097068786621094e+00,4.938454151153564453e+00
-3.529217481613159180e+00,4.324309110641479492e+00,-3.153872013092041016e+00,3.945322036743164062e+00,-3.904562950134277344e+00,4.703296184539794922e+00
-3.731873154640197754e+00,4.101363658905029297e+00,-3.316023111343383789e+00,3.767321109771728516e+00,-4.147723197937011719e+00,4.435406208038330078e+00
-3.905846476554870161e+00,3.855448007583618608e+00,-3.447911024093627930e+00,3.581933021545410156e+00,-4.363781929016113281e+00,4.128962993621826172e+00
-4.039863586425781250e+00,3.585712075233459029e+00,-3.541667938232421875e+00,3.395143032073974609e+00,-4.538059234619140625e+00,3.776281118392943892e+00
-4.120044350624084473e+00,3.295513987541198730e+00,-3.594837903976440430e+00,3.202383041381835938e+00,-4.645250797271728516e+00,3.388644933700561523e+00
-4.144556403160095215e+00,2.995144486427307129e+00,-3.611191987991333008e+00,2.989013910293579102e+00,-4.677920818328857422e+00,3.001275062561035156e+00
-4.126953125000000000e+00,2.694265484809875488e+00,-3.597527027130126953e+00,2.759253978729247603e+00,-4.656379222869873047e+00,2.629276990890502930e+00
-4.071332931518554688e+00,2.398432970046997070e+00,-3.559382915496826172e+00,2.548172950744629350e+00,-4.583282947540283203e+00,2.248692989349365234e+00
-3.958806037902832031e+00,2.119347989559173584e+00,-3.491527080535888672e+00,2.376574993133544922e+00,-4.426084995269775391e+00,1.862120985984802246e+00
-3.783313035964965820e+00,1.875163555145263672e+00,-3.390151023864746094e+00,2.235634088516235352e+00,-4.176475048065186435e+00,1.514693021774292658e+00
-3.555100560188293457e+00,1.679063022136688232e+00,-3.251697063446044922e+00,2.117768049240112305e+00,-3.858504056930542880e+00,1.240357995033264604e+00
-3.290777444839477539e+00,1.534574925899505615e+00,-3.070082902908325195e+00,2.020176887512207031e+00,-3.511471986770630327e+00,1.048972964286804421e+00
-3.007872581481933594e+00,1.430380940437316895e+00,-2.852054119110107422e+00,1.940513968467712402e+00,-3.163691043853759766e+00,9.202479124069213867e-01
-2.714912414550780362e+00,1.358686894178390281e+00,-2.611969947814941406e+00,1.882058978080749512e+00,-2.817854881286621094e+00,8.353148102760314941e-01
-2.416563987731933594e+00,1.314078330993652344e+00,-2.349735021591186523e+00,1.843274950981140137e+00,-2.483392953872680664e+00,7.848817110061645508e-01
-2.116901040077209473e+00,1.283158421516418457e+00,-2.076471090316772461e+00,1.815024018287658691e+00,-2.157330989837646484e+00,7.512928247451782227e-01
-1.815625011920928955e+00,1.268408864736557007e+00,-1.789710998535155362e+00,1.801179051399230957e+00,-1.841539025306701660e+00,7.356386780738830566e-01
-1.514330983161926270e+00,1.253849685192108154e+00,-1.488361954689025879e+00,1.786617040634155273e+00,-1.540300011634826660e+00,7.210823297500610352e-01
-1.213045537471771240e+00,1.239036798477172852e+00,-1.197599053382873535e+00,1.772212982177734375e+00,-1.228492021560668945e+00,7.058606147766113281e-01
-9.114704728126525879e-01,1.236383527517318726e+00,-9.092826247215279878e-01,1.769778966903686523e+00,-9.136583209037780762e-01,7.029880881309509277e-01
-6.098254919052124023e-01,1.236563026905059814e+00,-6.100093722343444824e-01,1.769963026046752930e+00,-6.096416115760803223e-01,7.031630277633666992e-01
-3.081887960433959961e-01,1.236591160297393799e+00,-2.927398979663861645e-01,1.769767045974731445e+00,-3.236376941204071045e-01,7.034152746200561523e-01
-7.330369204282760620e-03,1.219113171100616455e+00,6.885635852813720703e-02,1.747043967247009277e+00,-8.351709693670272827e-02,6.911823749542236328e-01
2.860223539173603058e-01,1.150854587554931641e+00,4.495654106140136719e-01,1.658563971519470215e+00,1.224792972207069397e-01,6.431452035903930664e-01
5.638515353202819824e-01,1.035144209861755371e+00,8.150823712348937988e-01,1.505674004554748535e+00,3.126206994056701660e-01,5.646144151687622070e-01
8.147554844617843628e-01,8.685226440429687500e-01,1.151983976364135742e+00,1.281792998313903809e+00,4.775269925594329834e-01,4.552522897720336914e-01
1.028277635574340820e+00,6.561800837516784668e-01,1.436807990074157715e+00,9.991353750228881836e-01,6.197472810745239258e-01,3.132247924804687500e-01
1.200357913970947266e+00,4.092078059911727905e-01,1.661658048629760742e+00,6.770091056823730469e-01,7.390577793121337891e-01,1.414065062999725342e-01
1.329548895359039307e+00,1.372080836445093155e-01,1.827473998069763184e+00,3.284825086593627930e-01,8.316237926483154297e-01,-5.406634137034416199e-02
1.415736258029937744e+00,-1.515032332390546799e-01,1.938171029090881348e+00,-4.390617832541465759e-02,8.933014869689941406e-01,-2.591002881526947021e-01
1.450616329908370972e+00,-4.505217075347900391e-01,1.983620047569274902e+00,-4.710760116577148438e-01,9.176126122474670410e-01,-4.299674034118652344e-01
1.392729520797728826e+00,-7.463871538639085257e-01,1.906937956809997559e+00,-8.881793022155761719e-01,8.785210847854614258e-01,-6.045950055122375488e-01
1.290846168994903564e+00,-1.029969274997711182e+00,1.776222944259643555e+00,-1.251158952713012695e+00,8.054693937301626860e-01,-8.087795972824112223e-01
1.143800526857376099e+00,-1.292686969041824341e+00,1.583711981773376465e+00,-1.594338059425354004e+00,7.038890719413757324e-01,-9.910358786582946777e-01
9.518398344516754150e-01,-1.524385988712310791e+00,1.327528953552246094e+00,-1.903031945228576660e+00,5.761507153511047363e-01,-1.145740032196044922e+00
7.186586856842025473e-01,-1.714511513710022861e+00,1.013067960739135742e+00,-2.159301996231079102e+00,4.242494106292709066e-01,-1.269721031188965732e+00
4.522788524627668338e-01,-1.855014026165008989e+00,6.509131193161019624e-01,-2.350049018859862837e+00,2.536445856094360352e-01,-1.359979033470153809e+00
1.626591160893440247e-01,-1.937607944011688232e+00,2.689655125141126035e-01,-2.460306882858276367e+00,5.635271966457511272e-02,-1.414909005165099654e+00
-1.363276019692420959e-01,-1.974715530872344971e+00,-1.042139977216720581e-01,-2.507148027420043945e+00,-1.684412062168121338e-01,-1.442283034324645996e+00
-4.381136000156402588e-01,-1.973811030387878418e+00,-4.367403090000152588e-01,-2.507209062576293945e+00,-4.394868910312652588e-01,-1.440412998199462891e+00
-7.397201657295244814e-01,-1.976267993450164795e+00,-7.360298037528991699e-01,-2.509654998779296875e+00,-7.434105277061462402e-01,-1.442880988121032715e+00
-1.041365981101987526e+00,-1.977984488010406494e+00,-1.038197994232177734e+00,-2.511374950408935547e+00,-1.044533967971801758e+00,-1.444594025611877441e+00
-1.343004524707794189e+00,-1.979851007461547852e+00,-1.339730024337768555e+00,-2.513241052627563477e+00,-1.346279025077817382e+00,-1.446460962295532227e+00
-1.644643962383268043e+00,-1.981688559055328369e+00,-1.641389966011047363e+00,-2.515078067779541016e+00,-1.647897958755493164e+00,-1.448299050331115723e+00
-1.946282982826234687e+00,-1.983532011508941650e+00,-1.943025946617124688e+00,-2.516921997070312500e+00,-1.949540019035339355e+00,-1.450142025947570801e+00
-2.247922539710998535e+00,-1.985372543334960938e+00,-2.244657039642333984e+00,-2.518762111663818359e+00,-2.251188039779663086e+00,-1.451982975006103516e+00
-2.549562096595764160e+00,-1.987225532531738281e+00,-2.546358108520507812e+00,-2.520616054534912109e+00,-2.552766084671020508e+00,-1.453835010528564453e+00
-2.851203441619873047e+00,-1.988996446132659912e+00,-2.847599983215332031e+00,-2.522383928298950195e+00,-2.854806900024414062e+00,-1.455608963966369629e+00
-3.152827978134155273e+00,-1.991300463676452637e+00,-3.151707887649536133e+00,-2.524698972702026367e+00,-3.153948068618774414e+00,-1.457901954650878906e+00
-3.454559445381164551e+00,-1.990263044834136963e+00,-3.437788009643554688e+00,-2.523399114608764648e+00,-3.471330881118774414e+00,-1.457126975059509277e+00
-3.755235552787780762e+00,-2.010237514972686768e+00,-3.660185098648071289e+00,-2.535099983215332031e+00,-3.850286006927490234e+00,-1.485375046730041504e+00
-4.043314099311828613e+00,-2.096823453903198242e+00,-3.833636045455932617e+00,-2.587282896041870117e+00,-4.252992153167724609e+00,-1.606364011764526367e+00
-4.305014014244079590e+00,-2.245283484458923340e+00,-3.994476079940795898e+00,-2.678966999053955078e+00,-4.615551948547363281e+00,-1.811599969863891602e+00
-4.530143022537231445e+00,-2.445465445518493652e+00,-4.140858173370361328e+00,-2.810118913650512695e+00,-4.919427871704101562e+00,-2.080811977386474609e+00
-4.715251445770263672e+00,-2.683241963386535645e+00,-4.270217895507812500e+00,-2.977283954620361328e+00,-5.160284996032714844e+00,-2.389199972152709961e+00
-4.861320495605468750e+00,-2.946688532829284668e+00,-4.377398014068603516e+00,-3.171041965484619141e+00,-5.345242977142333984e+00,-2.722335100173950195e+00
-4.967917919158935547e+00,-3.228197932243347168e+00,-4.456963062286376953e+00,-3.381299972534179688e+00,-5.478872776031494141e+00,-3.075095891952514648e+00
-5.033743619918823242e+00,-3.522189497947692871e+00,-4.503735065460205078e+00,-3.582240104675292969e+00,-5.563752174377441406e+00,-3.462138891220092773e+00
-5.035353899002075195e+00,-3.822170972824096680e+00,-4.504109859466552734e+00,-3.774260997772216797e+00,-5.566597938537597656e+00,-3.870080947875976562e+00
-4.979797840118408203e+00,-4.118628382682800293e+00,-4.463206768035888672e+00,-3.985780000686645508e+00,-5.496388912200927734e+00,-4.251476764678955078e+00
-4.885537624359130859e+00,-4.404821395874023438e+00,-4.393852233886718750e+00,-4.198034763336181641e+00,-5.377223014831542969e+00,-4.611608028411865234e+00
-4.747098445892333984e+00,-4.672007799148559570e+00,-4.300131797790527344e+00,-4.380912780761718750e+00,-5.194065093994140625e+00,-4.963102817535400391e+00
-4.558772563934326172e+00,-4.906577587127685547e+00,-4.182293891906738281e+00,-4.528716087341308594e+00,-4.935251235961914062e+00,-5.284439086914062500e+00
-4.323529958724975586e+00,-5.094030380249023438e+00,-4.039288043975830078e+00,-4.642674922943115234e+00,-4.607771873474121094e+00,-5.545385837554931641e+00
-4.052764415740966797e+00,-5.225226402282714844e+00,-3.869833946228027344e+00,-4.724175930023193359e+00,-4.235694885253906250e+00,-5.726276874542236328e+00
-3.761020541191101074e+00,-5.299383401870727539e+00,-3.672888040542602539e+00,-4.773314952850341797e+00,-3.849153041839599609e+00,-5.825451850891113281e+00
-3.460679054260253906e+00,-5.324389457702636719e+00,-3.438235998153686523e+00,-4.791461944580078125e+00,-3.483122110366821289e+00,-5.857316970825195312e+00
-3.159058570861816406e+00,-5.324723482131958008e+00,-3.162600040435791016e+00,-4.791335105895996094e+00,-3.155517101287841797e+00,-5.858111858367919922e+00
-2.857313990592956543e+00,-5.320381879806518555e+00,-2.861407995223999023e+00,-4.786997795104980469e+00,-2.853219985961914062e+00,-5.853765964508056641e+00
-2.555676937103271484e+00,-5.320091009140014648e+00,-2.555970907211303711e+00,-4.786691188812255859e+00,-2.555382966995239258e+00,-5.853490829467773438e+00
-2.254046559333801270e+00,-5.320049047470092773e+00,-2.254681110382080078e+00,-4.786650180816650391e+00,-2.253412008285525125e+00,-5.853447914123535156e+00
-1.952399492263793945e+00,-5.319373607635498047e+00,-1.953567028045654297e+00,-4.785974979400634766e+00,-1.951231956481937591e+00,-5.852772235870361328e+00
-1.650753498077395243e+00,-5.318728923797607422e+00,-1.651808977127075195e+00,-4.785329818725585938e+00,-1.649698019027706408e+00,-5.852128028869628906e+00
-1.349109470844268799e+00,-5.318179130554199219e+00,-1.350093960762023926e+00,-4.784780025482177734e+00,-1.348124980926517669e+00,-5.851578235626220703e+00
-1.047464966773986816e+00,-5.317615032196044922e+00,-1.048473954200744629e+00,-4.784215927124023438e+00,-1.046455979347229004e+00,-5.851014137268066406e+00
-7.458204627037088308e-01,-5.317038059234619141e+00,-7.468382120132410762e-01,-4.783638954162597656e+00,-7.448027133941614863e-01,-5.850437164306640625e+00
-4.441759437322616577e-01,-5.316463947296142578e+00,-4.451893866062128780e-01,-4.783064842224121094e+00,-4.431625008583068848e-01,-5.849863052368164062e+00
-1.425314992666208980e-01,-5.315891981124877930e+00,-1.435447931289672852e-01,-4.782493114471435547e+00,-1.415182054042816162e-01,-5.849290847778320312e+00
1.591129526495933533e-01,-5.315318107604980469e+00,1.581003069877660039e-01,-4.781919002532958984e+00,1.601255983114242554e-01,-5.848717212677001953e+00
4.607574492692947388e-01,-5.314745903015136719e+00,4.597491919994354248e-01,-4.781346797943115234e+00,4.617657065391540527e-01,-5.848145008087158203e+00
7.624020576477013034e-01,-5.314177513122558594e+00,7.613821029663039308e-01,-4.780778884887695312e+00,7.634220123291051152e-01,-5.847576141357421875e+00
1.064045965671542859e+00,-5.313592910766601562e+00,1.063004970550533113e+00,-4.780193805694580078e+00,1.065086960792541504e+00,-5.846992015838623047e+00
1.365689992904663086e+00,-5.312999963760375977e+00,1.364738941192626953e+00,-4.779601097106933594e+00,1.366641044616699219e+00,-5.846398830413818359e+00
1.667337000370023192e+00,-5.312516927719116211e+00,1.666458010673520285e+00,-4.779118061065673828e+00,1.668215990066528320e+00,-5.845915794372558594e+00
1.968983530998229980e+00,-5.312005996704101562e+00,1.967457056045532227e+00,-4.778607845306396484e+00,1.970510005950927734e+00,-5.845404148101806641e+00
2.270608067512512207e+00,-5.310791015625000000e+00,2.269087076187133789e+00,-4.777392864227294922e+00,2.272129058837894178e+00,-5.844189167022705078e+00
2.572255015373229980e+00,-5.310286045074462891e+00,2.575221061706542969e+00,-4.776894092559814453e+00,2.569288969039916992e+00,-5.843677997589111328e+00
2.874038577079772949e+00,-5.314147472381591797e+00,2.873763084411621094e+00,-4.780747890472412109e+00,2.874314069747924805e+00,-5.847547054290771484e+00
3.175569891929630018e+00,-5.309978008270263672e+00,3.146478891372680664e+00,-4.777371883392333984e+00,3.204660892486572266e+00,-5.842584133148193359e+00
3.475502014160151809e+00,-5.281306505203247070e+00,3.386255025863647461e+00,-4.755425930023193359e+00,3.564749002456665039e+00,-5.807187080383300781e+00
3.767921447753906250e+00,-5.209463596343994141e+00,3.598855972290035066e+00,-4.703566074371338779e+00,3.936986923217770773e+00,-5.715361118316651279e+00
4.044942855834963602e+00,-5.090991020202634942e+00,3.795919895172119141e+00,-4.619288921356201172e+00,4.293965816497800070e+00,-5.562693119049073154e+00
4.298904418945312500e+00,-4.929158926010131836e+00,3.978723049163814807e+00,-4.502544879913332743e+00,4.619085788726806641e+00,-5.355772972106933594e+00
4.525230407714841974e+00,-4.730527400970460761e+00,4.142046928405761719e+00,-4.359467029571533203e+00,4.908413887023925781e+00,-5.101587772369384766e+00
4.716594934463500977e+00,-4.497802019119262695e+00,4.277913093566896308e+00,-4.194365978240964132e+00,5.155276775360107422e+00,-4.801238059997558594e+00
4.866780042648313653e+00,-4.236763954162601209e+00,4.385004043579101562e+00,-4.007837772369384766e+00,5.348556041717529297e+00,-4.465690135955810547e+00
4.974277973175048828e+00,-3.955518007278442383e+00,4.462020874023437500e+00,-3.806830883026123047e+00,5.486535072326660156e+00,-4.104205131530761719e+00
5.034102439880371094e+00,-3.660251975059509277e+00,4.505086898803710938e+00,-3.592001914978027344e+00,5.563117980957031250e+00,-3.728502035140991211e+00
5.051187992095947266e+00,-3.359257936477661133e+00,4.517982006072998047e+00,-3.344878911972045898e+00,5.584393978118896484e+00,-3.373636960983276367e+00
5.050349473953247070e+00,-3.057592391967773438e+00,4.516961097717285156e+00,-3.061055898666381836e+00,5.583737850189208984e+00,-3.054128885269165039e+00
5.047270059585571289e+00,-2.755869984626770020e+00,4.513875961303710938e+00,-2.758327960968017578e+00,5.580664157867431641e+00,-2.753412008285522461e+00
5.047568559646606445e+00,-2.454233050346374512e+00,4.514169216156005859e+00,-2.453557014465332031e+00,5.580967903137207031e+00,-2.454909086227416992e+00
5.048034429550170898e+00,-2.152599930763244629e+00,4.514635086059570312e+00,-2.152268886566162109e+00,5.581433773040771484e+00,-2.152930974960327148e+00
5.047942638397216797e+00,-1.850952982902526855e+00,4.514543056488037109e+00,-1.851114988327026367e+00,5.581342220306396484e+00,-1.850790977478027344e+00
5.047851562500000000e+00,-1.549306511878967285e+00,4.514451980590820312e+00,-1.549389004707336426e+00,5.581251144409179688e+00,-1.549224019050598145e+00
5.047849178314208984e+00,-1.247661471366882324e+00,4.514449119567871094e+00,-1.247671961784362793e+00,5.581249237060546875e+00,-1.247650980949401855e+00
5.047840118408203125e+00,-9.460167586803436279e-01,4.514440059661865234e+00,-9.460471272468566895e-01,5.581240177154541016e+00,-9.459863901138305664e-01
5.047814846038818359e+00,-6.443717181682586670e-01,4.514414787292480469e+00,-6.444150209426879883e-01,5.581214904785156250e+00,-6.443284153938293457e-01
5.047791004180908203e+00,-3.427266478538513184e-01,4.514390945434570312e+00,-3.427672088146209717e-01,5.581191062927246094e+00,-3.426860868930816650e-01
5.047769069671630859e+00,-4.108161106705665588e-02,4.514369010925292969e+00,-4.112147167325019836e-02,5.581169128417968750e+00,-4.104175046086311340e-02
5.047745943069458008e+00,2.605633437633514404e-01,4.514346122741699219e+00,2.605229914188385010e-01,5.581145763397216797e+00,2.606036961078643799e-01
5.047723054885864258e+00,5.622083842754364014e-01,4.514323234558105469e+00,5.621727705001831055e-01,5.581122875213623047e+00,5.622439980506896973e-01
5.047713151170358792e+00,7.338535442132043674e-01,4.514313466526016505e+00,7.338172747809688090e-01,5.581112835814255213e+00,7.338898136455174193e-01
